ProductID,ProductName,Category,SubCategory,Brand,CostPrice
504,Ikea Furniture Model-504,Home,Furniture,Ikea,47181.68
836,Reebok Fitness Model-836,Sports,Fitness,Reebok,4932.18
3483,12345,Electronics,Laptops,Asus,45918.89
1589,H&M Women Model-1589,Fashion,Women,H&M,22008.27
1018,Asus Laptops Model-1018,Electronics,Laptops,Asus,408.97
1452,Cosco Indoor Model-1452,Sports,Indoor,Cosco,23561.47
225,Quechua Outdoor Model-225,Sports,Outdoor,Quechua,29877.4
1869,Pigeon Kitchen Model-1869,Home,Kitchen,Pigeon,37911.65
549,12345,Home,Kitchen,Pigeon,35639.87
509,Duroflex Decor Model-509,Home,Decor,Duroflex,31002.14
377,Pigeon Kitchen Model-377,Home,Kitchen,Pigeon,3761.71
650,Levis Women Model-650,Fashion,Women,Levis,24463.61
657,HomeCentre Decor Model-657,Home,Decor,HomeCentre,1849.24
277,Pigeon Kitchen Model-277,Home,Kitchen,Pigeon,40701.79
1977,Google Smartphones Model-1977,Electronics,Smartphones,Google,8741.65
2004,Nike Fitness Model-2004,Sports,Fitness,Nike,30863.54
1526,Godrej Furniture Model-1526,Home,Furniture,Godrej,41885.09
1582,Godrej Furniture Model-1582,Home,Furniture,Godrej,45086.58
499,Zara Women Model-499,Fashion,Women,Zara,24639.61
2278,H&M Women,,,H&M,9770.85
3805,Carter Kids,Fashion,INVALID_SUB,Carter,12051.25
2014,Prestige Kitchen Model-2014,Home,Kitchen,Prestige,47081.9
442,Hopscotch Kids Model-442,Fashion,Kids,Hopscotch,24220.55
216,Samsung Smartphones Model-216,Electronics,Smartphones,Samsung,1624.53
1982,Duroflex Decor Model-1982,Home,Decor,Duroflex,28106.94
2386,,Sports,Fitness,Reebok,
1184,Adidas Men Model-1184,Fashion,Men,Adidas,34092.92
16,H&M Women Model-16,Fashion,Women,H&M,45656.22
1980,Wildcraft Outdoor,Sports,INVALID_SUB,INVALID_BRAND,19277.82
2338,Hopscotch Kids,Fashion,Kids,,34266.35
INVALID,Quechua Outdoor,Sports,Outdoor,Quechua,1294.88
988,Hopscotch Kids Model-988,Fashion,Kids,Hopscotch,14325.53
1793,Duroflex Decor Model-1793,Home,Decor,Duroflex,3771.66
1260,Wildcraft Outdoor Model-1260,Sports,Outdoor,Wildcraft,46262.93
1877,Hopscotch Kids Model-1877,Fashion,Kids,Hopscotch,10729.13
834,Nike Fitness Model-834,Sports,Fitness,Nike,3478.29
584,Prestige Kitchen Model-584,Home,Kitchen,Prestige,12286.94
454,Google Smartphones Model-454,Electronics,Smartphones,Google,3310.11
1991,Reebok Fitness Model-1991,Sports,Fitness,Reebok,2861.77
1715,Nike Fitness Model-1715,Sports,Fitness,Nike,10060.08
565,Ikea Furniture Model-565,Home,Furniture,Ikea,14289.61
1965,Godrej Furniture Model-1965,Home,Furniture,Godrej,19710.75
1347,Prestige Kitchen Model-1347,Home,Kitchen,Prestige,39476.23
3053,@@@@,Sports,999,Cosco,28923.49
1848,Quechua Outdoor Model-1848,Sports,Outdoor,Quechua,43488.02
1778,Quechua Outdoor Model-1778,Sports,Outdoor,Quechua,14825.64
1748,Levis Women Model-1748,Fashion,Women,Levis,22761.99
596,Hopscotch Kids Model-596,Fashion,Kids,Hopscotch,14612.17
1738,OnePlus Smartphones Model-1738,Electronics,Smartphones,OnePlus,20249.8
1157,OnePlus Smartphones Model-1157,Electronics,Smartphones,OnePlus,30793.0
746,Pigeon Kitchen Model-746,Home,Kitchen,Pigeon,2901.45
1885,Wildcraft Outdoor Model-1885,Sports,Outdoor,Wildcraft,16149.22
28,Boat Accessories Model-28,Electronics,Accessories,Boat,45673.84
